1,1
1.099314481223062,1.027310987845006
1.1677319835304014,1.1043064527484738
1.183176993342347,1.2061431254630952
1.1946155298661172,1.3085072603926218
1.211835482330695,1.4100588703000658
1.2250587771973396,1.5122077846875708
1.2440484269502154,1.613443398183707
1.2048376204498548,1.7086892321674947
1.1619209329319806,1.8023237032247348
1.1243783674335144,1.8982393537384508
1.083102363180452,1.9926085632857238
1.1016535970947003,2.0939254323546743
1.2029788077261856,2.276720951146809
1.3043040183576708,2.4595164699389436
1.506954439620639,2.825107507523213
1.5789897837380404,2.898729280359539
1.655080705434037,2.968151379673301
1.7595807054340378,3.149150689064247
1.834141530384466,3.2202136162512662
1.9126088958729541,3.286937890627028
1.9883985839364902,3.3566887287647007
2.068018497620788,3.4220333963557206
2.2956776142570696,3.7725976937569095
2.3268632357862953,3.8707644561946717
2.3541742236313006,3.970078937417733
2.587916857282075,4.316616642745743
2.8216594909328494,4.6631543480737525
2.8545536089775614,4.760761895096186
2.8835937139182475,4.859584607782642
2.918186308611437,4.956603207185378
2.94894668475052,5.054904048979627
3.1946409202087747,5.393073152628351
3.3174880379378995,5.562157704452713
3.563182273396154,5.900326808101437
3.8088765088544085,6.238495911750161
3.845157042956625,6.334896010727982
3.877628320385552,6.432645038241351
4.12918700006311,6.766474681441116
4.254966339901886,6.933389503041003
4.506525019579446,7.267219146240767
