1,1
1.0095,1.0
1.018986319876177,1.0005096422341677
1.0284316387799985,1.0015274589195833
1.0378087539468013,1.0030505187176604
1.0470906590404623,1.0050744351764773
1.0562506219323513,1.0075933793638734
1.065262261690558,1.0106000966549251
1.0740996245576635,1.014085927625455
1.0827372586982382,1.0180408329913997
1.0911502875007917,1.0224534225222086
1.099314481223062,1.027310987845006
1.099314481223062,1.027310987845006
1.1072818516185434,1.0324850586776486
1.114960177842189,1.0380791007228318
1.1223273461143157,1.0440770029936401
1.1293621387982529,1.0504614913751804
1.136044295507688,1.057214178374483
1.1423545714571075,1.0643156160769611
1.148274792887281,1.0717453521569116
1.1537879094061612,1.0794819887807456
1.1588780430944579,1.0875032442333084
1.1635305342344593,1.0957860170897984
1.1677319835304014,1.1043064527484738
1.1677319835304014,1.1043064527484738
1.1715959816396215,1.1129851345960786
1.1749888341931545,1.1218586092001999
1.177900769687201,1.1309013207226644
1.1803234016716302,1.1400872259185622
1.1822497529031737,1.149389869141471
1.1836742754400686,1.1587824585364077
1.1845928666202743,1.1682379432010692
1.185002880877246,1.1777290910931357
1.1849031373592351,1.1872285674592633
1.184293923330174,1.196709013559885
1.183176993342347,1.2061431254630952
1.183176993342347,1.2061431254630952
1.181690865924465,1.215526164698749
1.180710246241997,1.224975417845869
1.1802379585051914,1.2344636708090684
1.1802753629150418,1.2439635971724736
1.1808223517458727,1.2534478369005144
1.1818773496555925,1.2628890751355388
1.1834373182227198,1.272260120865316
1.1854977646971157,1.2815339852338599
1.1880527549392224,1.2906839592700383
1.1910949305105392,1.2996836908101057
1.1946155298661172,1.3085072603926218
1.1946155298661172,1.3085072603926218
1.1986304033526538,1.31711718436947
1.202177602643611,1.3259300940586833
1.2052469117125628,1.3349206080506224
1.2078294908693796,1.3440628334306257
1.2099179022187674,1.3533304403512794
1.211506131081599,1.3626967378630643
1.212589603317348,1.3721347507849861
1.213165198497731,1.3816172973937997
1.213231258893624,1.3911170677080806
1.212787594249365,1.4006067021416841
1.211835482330695,1.4100588703000658
1.211835482330695,1.4100588703000658
1.2105133378715742,1.4194664169531108
1.2096977797486859,1.428931345106467
1.2093911567906837,1.4384263955203207
1.2095943520796797,1.4479242222019637
1.2103067804079448,1.4573974711629636
1.211526389963322,1.4668188591993643
1.213249668238499,1.4761612524680243
1.215471652147121,1.4853977446327926
1.2181859423176082,1.4945017343554579
1.221384721523514,1.5034470019082964
1.2250587771973396,1.5122077846875708
1.2250587771973396,1.5122077846875708
1.2292233030918358,1.520746328127413
1.2329237686089511,1.5294959884040547
1.2361495163115326,1.5384315662678132
1.238891255962108,1.5475273270215084
1.241141091279012,1.5567570746370616
1.2428925426778832,1.5660942272007392
1.2441405659330362,1.5755118934697572
1.2448815667049629,1.584982950319761
